3819;2006
3831;2006
3861;2007
3872;2006
3887;2006
3923;2006
3925;2007
3939;2014
3956;2006
3964;2006
3965;2009
3978;2006
4007;2006
4017;2006
4022;2007
4035;2006
4059;0
4063;0
4065;0
4066;0
4070;0
4071;0
4075;0
4077;0
4079;0
4080;0
4095;0
4103;2006
4105;2006
4107;2016
4111;2006
4122;2006
4127;2007
5278;2007
5315;2008
5327;2007
5328;2007
5330;2007
5331;2007
5359;2006
5406;2007
5416;2006
5418;2008
5420;2007
5426;2007
5437;2014
5441;2007
5466;2006
5467;2006
5471;2007
5479;2007
5504;2007
5505;2007
5506;2007
5508;2007
5515;2010
5517;2007
5532;2007
5535;2007
5546;2007
5561;2007
5563;2007
5565;2007
5581;2007
5591;2008
5611;2007
5625;2007
5686;2007
5687;2007
5765;2008
5766;2008
5771;2007
5786;2014
5787;2008
5790;2008
5794;2007
5806;2008
5811;2007
5865;2007
5881;2008
5882;2008
5883;2008
5891;2008
5971;2007
5973;2007
5979;2007
5995;2008
5996;2007
5997;2007
6009;2007
6066;2007
6080;2007
6083;2007
6084;2007
6085;2007
6116;2007
6131;2007
6148;2007
6153;2008
6232;2008
6235;2008
6236;2008
6247;2014
6294;2007
6299;2007
6326;2007
6343;2007
6347;2007
6357;2007
6359;2007
6367;2006
6369;2006
6372;2006
6377;2008
6379;2008
6381;2008
6385;2007
6388;2016
6389;2016
6391;2007
6396;2006
6405;2008
6431;2007
6433;2008
6442;2008
6444;2008
6461;2010
6510;2008
6554;2007
6555;2007
6558;2007
6578;2008
6579;2008
6594;2007
6603;2014
6606;2007
6609;2011
6610;2008
6622;2007
6768;2006
6795;2006
6797;2006
6814;2006
7087;2007
7091;2007
7092;2007
7093;2005
7096;2005
7099;2007
7100;2005
7101;2005
7102;2005
7103;2005
7104;2005
7107;2005
7109;2005
7110;2005
7111;2005
7112;2005
7113;2009
7115;2007
7119;2005
7120;2007
7123;2007
7124;2016
7128;2005
7133;2004
7142;2013
7144;2004
7154;2004
7160;2004
7163;2004
7164;2004
7170;2013
7173;2004
7202;2004
7203;2004
7206;2004
7207;2013
7208;2004
7211;2004
7213;2007
7278;2007
8228;2013
8283;2003
8400;2016
8403;0
8404;2005
8405;2005
8406;0
8407;2005
8408;2005
8409;0
8410;2005
8411;2005
8413;0
8417;2005
8420;0
8421;0
8466;2005
8473;2005
8483;2005
8510;0
8511;0
8557;2005
8558;2005
8560;2005
8561;2014
8562;2005
8563;2005
8564;2005
8566;2005
8567;2005
8568;2005
8569;2005
8571;2007
8572;0
8573;0
8574;0
8575;0
8576;0
8577;0
8631;2005
8633;2005
8635;2005
8638;2005
8639;2005
8644;2005
8646;0
8647;0
8648;0
8649;0
8695;2007
8696;2007
9190;0
9191;0
9193;0
9195;0
9198;0
9201;0
9202;0
9203;0
9204;0
9205;0
9207;0
9208;0
9218;2008
9225;0
9228;0
9252;2008
9284;2005
9285;2014
9286;2005
9301;2008
9302;2008
9324;0
9365;2008
9370;2008
9378;2014
9397;2008
9408;0
9415;2008
9426;2008
9472;2008
9503;2008
9510;2008
9522;2007
9528;2008
9529;2008
9531;2008
9537;2013
9538;2007
9541;2008
9562;2008
9574;2008
9599;0
9606;2008
9612;2008
9614;2008
9625;2008
9634;2008
9675;2008
9701;2014
9714;2014
9717;2008
9718;2008
9719;2008
9720;2008
9727;2008
9728;2008
9730;2008
9731;2008
9739;2014
9749;2008
9750;2008
9814;2008
9824;2008
9841;2008
9847;2007
9858;2008
9887;2008
9917;2008
9919;2008
9921;2008
9942;2008
9954;2008
9959;2008
9970;2008
9972;2008
9990;2008
9991;2008
10068;2008
10071;2008
10073;2008
10078;2007
10102;2008
10108;2008
10110;2008
10120;2008
10121;2014
10138;2009
10149;2008
10155;2008
10194;2008
10196;2008
10200;2008
10220;2008
10272;2008
10283;2008
10289;2008
10357;2008
10359;2008
10365;2008
10399;2008
10412;2008
10414;2008
10436;2008
10438;2008
10451;2008
10474;2007
10477;2008
10480;2008
10481;2008
10482;2008
10483;2008
10484;2008
10485;2008
10486;2008
10487;2008
10488;2008
10490;2008
10526;2008
10527;2008
10569;2008
10675;2007
10686;2008
11523;0
11540;2007
11545;2014
11547;2007
11550;2007
11552;2007
11554;2007
11556;2007
11558;2007
11560;2007
11579;2007
11580;2007
11581;2007
11583;2007
11584;2007
11585;2007
11586;2007
11607;2007
11608;2007
11609;2007
11610;2007
11613;2007
11614;2007
11615;2007
11616;2007
11617;2007
11618;2007
11619;2007
11620;2007
11621;2007
11627;0
11629;2014
11631;0
11632;0
11633;0
11634;0
11635;0
11637;0
11638;0
11639;0
11640;0
11641;0
11643;2007
11645;0
11647;0
11648;0
11649;0
11651;0
11652;0
11654;0
11655;2007
11662;2009
11666;2009
11677;2009
11678;2009
11681;2009
11686;2012
11709;2009
11715;2014
11716;2009
11731;2009
11732;2007
11733;2007
11734;2007
11738;0
11741;0
11787;2009
11788;2009
11789;2009
11790;2009
11793;2009
11795;2009
11796;2009
11797;2009
11801;2009
11802;2009
11820;2009
11837;0
11838;0
11839;0
11841;2009
11863;2009
11867;2009
11873;0
11875;2014
11877;0
11879;2007
11881;2009
11882;2009
11885;2009
11888;2009
11889;2009
11893;2014
11895;2009
11902;2009
11929;2009
11932;2009
11990;2009
12003;2009
12004;2009
12005;2009
12008;2009
12020;2009
12021;2009
12022;2009
12023;2009
12024;2009
12031;2009
12033;2009
12034;2009
12035;2009
12036;2009
12041;2009
12045;2009
12048;2009
12050;2009
12052;2009
12053;2009
12054;2009
12071;2009
12146;2009
12157;2007
12158;2007
12160;2009
12170;2009
12207;2016
12208;2016
12211;2016
12225;2009
12251;2009
12252;2009
12254;2009
12255;2009
12256;2009
12259;2016
12260;2009
12262;2009
12263;2014
12267;2014
12268;2009
12269;2016
12270;2016
12271;2014
12272;2016
12277;2009
12278;2009
12279;2009
12289;2009
12308;2010
12309;2008
12311;2008
12313;2008
12321;2009
12359;2009
12361;2009
12374;2009
12415;2009
12416;2014
12519;2008
12520;2008
12568;2009
12618;2016
12624;2009
12636;2009
12640;2009
12642;2009
12646;2009
12650;2009
12712;2009
12714;2009
12715;2009
12716;2009
12717;2009
12738;2009
12744;2008
12745;2008
12754;2009
12755;2009
12761;2008
12767;2008
12900;2009
12904;2009
12964;2014
12968;2009
12969;2009
12976;2009
12984;2009
12986;2009
12990;2009
12991;2009
13007;2014
13008;2009
13009;2009
13096;2009
13097;2009
13098;2009
13099;2009
13100;2009
13101;2009
13141;2009
13199;2009
13235;2009
13246;2009
13270;2009
13271;2009
13272;2009
13310;2008
13331;2014
13343;2008
13374;2008
13375;2008
13376;2008
13380;2009
13381;2009
13382;2009
13383;2009
13386;2009
13423;2009
13425;2009
13436;2009
13440;2009
13452;2009
13467;2009
13493;2010
13527;2009
13542;2009
13629;2009
13631;2009
13632;2009
13633;2009
13634;2009
13635;2014
13682;2008
13699;2009
13722;0
13724;0
13725;0
13726;2010
13728;2009
13735;2009
13737;2009
13738;2009
13739;0
13740;0
13768;2009
13782;2009
13829;2009
13830;2009
13840;2009
13848;2009
13861;2009
13866;2009
13876;2009
13879;0
13880;0
13881;0
13895;2009
13896;2009
13915;0
13916;2009
13923;2009
13938;2008
13940;2009
13941;2009
13942;2009
13972;0
13973;0
13974;0
14032;2009
14037;2009
14038;2009
14054;2011
14067;2009
14069;2009
14080;2009
14081;2009
14092;2009
14093;2009
14100;2009
14103;0
14104;0
14111;2008
14114;0
14115;0
14127;0
14147;2009
14151;0
14152;0
14176;2009
14177;2009
14183;2009
14210;2008
14211;2008
14212;2008
14213;2008
14235;2008
14247;2016
14338;2008
14791;2009
14801;2009
14844;2011
14849;2009
14850;2009
14851;2009
14852;2009
14979;2009
15327;2009
15429;0
15444;0
15445;0
15446;0
15447;0
16239;2016
16268;2016
16269;2016
16270;2014
16272;2016
16274;2016
16275;2016
16276;2016
16277;2016
16278;2016
16279;2016
16280;2016
16285;2009
16286;2009
16288;2009
16297;2010
16304;2016
16305;2016
16306;2010
16307;2016
16308;2016
16309;2016
16310;2016
16311;2016
16312;2016
16313;2016
16314;2016
16315;0
16316;0
16317;0
16318;0
16319;0
16320;0
16321;0
16322;0
16323;0
16324;0
16325;0
16326;0
16327;0
16328;2010
16342;2010
16343;2010
16346;0
16347;2009
16348;2016
16349;2009
16350;0
16351;0
16352;0
16353;0
16357;0
16359;0
16361;0
16367;0
16378;2010
16380;2010
16383;2008
16384;2014
16387;2008
16388;0
16389;0
16393;2008
16394;2008
16395;0
16396;0
16399;0
16400;0
16401;0
16402;0
16403;0
16404;0
16406;2010
16417;0
16418;0
16419;0
16420;0
16421;0
16422;0
16423;0
16424;0
16426;0
16427;0
16436;2010
16438;2010
16439;2010
16450;2009
16451;2009
16465;2009
16466;2009
16475;2009
16481;2016
16489;2016
16494;2010
16500;2016
16504;2010
16513;2016
16518;2010
16529;2016
16544;2010
16563;2010
16566;2010
16567;2010
16569;2010
16570;2010
16571;2010
16572;2010
16574;2010
16582;2010
16584;2010
16588;2010
16589;0
16594;2010
16596;2010
16612;2010
16629;2013
16631;0
16632;0
16633;0
16634;0
16635;0
16636;0
16637;0
16638;0
16648;0
16650;0
16653;0
16655;0
16657;0
16660;2010
16661;2010
16662;2010
16708;2010
16716;2010
16760;2010
16761;2010
16770;2010
16773;2010
16774;2010
16778;2010
16836;2010
16888;2008
16889;2008
16890;2016
16891;2008
16892;2016
16893;2016
16895;2010
16896;2010
16897;2010
16898;2014
16912;2008
16913;2008
16914;2008
16915;2008
16916;2008
16917;2008
16918;2008
16920;2008
16921;2008
16938;2008
16939;2008
16940;2008
16941;2008
16944;2008
16945;2008
16946;2008
16949;2015
16950;2008
16952;2008
16953;2008
16954;2008
16958;2008
16959;2008
16982;2010
17028;2010
17079;2010
17123;2010
17158;2010
17161;2010
17171;2009
17172;2009
17173;2009
17190;2016
17216;2008
17217;2008
17218;2008
17219;2008
17220;2008
17221;2008
17222;2008
17223;2008
17224;2014
17225;2008
17227;2008
17228;2008
17232;0
17235;2010
17236;2010
17237;0
17238;2008
17239;2008
17240;2008
17241;2008
17242;2008
17243;2008
17244;2008
17247;2008
17248;2008
17249;2009
17250;2008
17251;2009
17252;2008
17254;2008
17256;2010
17262;2010
17267;2008
17268;2008
17269;0
17270;0
17271;2010
17274;0
17284;0
17285;0
17294;2010
17301;2010
17309;2010
17313;2010
17316;0
17318;0
17319;0
17322;0
17324;2010
17325;2010
17326;0
17327;0
17330;0
17389;2010
17390;2010
17391;0
17392;0
17393;0
17396;2008
17411;2010
17417;2008
17418;2016
17419;2008
17420;2014
17422;2008
17423;2008
17424;2014
17425;2014
17426;2008
17427;2008
17428;2008
17429;2008
17431;2008
17441;2008
17442;2008
17443;2008
17444;2008
17445;2008
17446;2008
17447;2008
17448;2008
17449;2008
17450;2008
17451;2008
17452;2008
17453;2008
17454;2008
17455;2008
17456;2008
17457;2008
17458;2008
17466;2010
17472;2010
17474;2010
17478;2010
17482;2010
17483;2010
17487;2010
17525;2010
17526;2010
17527;2010
17528;2010
17529;2010
17530;2010
17557;2010
17613;2010
17644;2010
17650;2010
17659;2010
17674;2010
17675;2010
17676;2010
17677;2010
17678;2010
17680;2010
17698;2010
17799;2010
17803;2010
17823;2010
17829;2010
17838;2010
17839;2010
17843;2017
17849;2010
17851;2016
17852;2017
17854;2017
17880;2010
17901;2014
17934;2010
17936;2010
17953;2010
17974;2010
17982;2010
17996;2016
17999;2010
18001;2010
18008;2010
18009;2010
18054;2010
18068;2010
18086;2008
18087;2008
18089;2008
18090;2008
18091;2014
18093;2008
18180;2014
18186;2014
18213;2010
18220;2010
18230;2010
18248;2010
18279;2010
18336;2009
18337;2009
18339;2010
18387;2014
18441;2010
18453;2009
18454;2009
18455;2009
18456;2009
18462;2010
18468;2008
18469;2008
18483;2014
18484;2008
18486;2008
18487;2008
18492;2008
18514;2014
18515;2010
18516;2008
18517;2008
18518;2008
18519;2010
18520;0
18521;0
18527;2008
18528;2008
18529;2008
18530;2008
18531;2008
18532;2008
18534;2008
18535;2010
18537;2010
18539;2010
18541;2010
18549;2010
18560;2010
18561;2010
18564;2010
18570;2010
18571;2010
18574;2010
18598;2010
18664;2010
18681;2008
18682;2008
18711;2010
18712;2010
18722;2010
18724;2010
18725;2010
18736;2008
18737;2008
18738;2008
18739;2008
18740;2008
18741;2008
18753;2008
18755;2008
18758;2008
18759;2008
18760;2008
18763;2009
18764;2009
18767;2009
18770;2010
18783;2009
18785;2009
18786;2009
18787;2009
18788;2009
18789;2009
18790;2009
18791;2009
18792;2009
18793;2009
18796;2016
18799;2009
18800;2014
18802;2009
18803;2009
18804;2009
18829;2009
18831;2009
18833;2016
18835;2009
18844;2009
18845;2009
18848;2009
18849;2009
18905;2009
18906;2009
18907;2016
18910;2009
18912;2009
18913;2009
18914;2009
18915;2009
18917;2009
18923;2009
18963;2009
18965;2009
18977;2009
18991;2009
18993;2009
18996;2009
19013;2009
19014;2009
19015;2009
19130;2009
19131;2009
19180;2009
19350;2009
19354;2009
19367;2009
19376;2009
19380;2009
19381;2009
19382;2009
19421;2009
19422;2009
19423;2009
19483;2009
19484;2009
19486;2009
19488;2009
19550;2009
19553;2009
19554;2009
19555;2009
19563;0
19564;0
19565;0
19566;0
19567;0
19568;0
19569;0
19570;0
19571;0
19572;0
19573;0
19574;0
19575;0
19576;0
19577;0
19578;0
19579;0
19642;2009
19643;2009
19650;2010
19654;2010
19655;2010
19660;2009
19661;2009
19662;2009
19663;2009
19664;2009
19677;2009
19678;2009
19689;2009
19690;2009
19700;2009
19701;2009
19720;2009
19722;2009
19744;2011
19768;0
19769;0
19770;0
19771;0
19772;0
19774;0
19776;0
19777;0
19778;0
19779;0
19780;0
19781;0
19782;0
19784;0
19785;2009
19786;2009
19787;2009
19788;2009
19789;2009
19790;2009
19791;0
19792;0
19793;0
19794;0
19795;0
19796;0
19830;2009
19858;2009
19863;2009
19892;2009
19893;2009
19894;2009
19897;2009
19898;2009
19899;2009
19900;2009
19901;2009
19902;2009
19903;2014
19908;0
19909;0
19910;0
19911;0
19913;0
19914;0
19915;0
19916;0
19917;0
19918;0
19919;0
19920;0
19921;0
19922;0
19923;0
19924;0
19925;0
19926;0
19927;0
19928;0
19931;2014
19933;2009
19934;2009
19936;2009
19939;2009
19940;2009
19941;2009
19944;2009
19945;2009
19946;2009
19947;0
19948;0
19949;0
19952;2014
19953;2014
19954;2009
19956;2009
19957;2009
19959;0
19960;0
19961;0
19962;0
19963;0
19964;2009
19965;2009
19971;0
19972;0
19973;0
19974;0
19975;0
19976;0
19977;0
19978;0
19979;0
19980;0
19981;0
19982;0
19983;0
19984;0
19985;0
19990;0
19991;0
19992;0
19993;0
19994;0
19995;0
19996;0
19997;0
19998;0
19999;0
20000;0
20001;0
20002;0
20003;0
20004;0
20005;0
20006;0
20007;0
20008;0
20009;0
20010;0
20011;0
20012;0
20013;0
20014;0
20015;0
20016;0
20017;0
20018;0
20019;0
20020;0
20021;0
20022;0
20023;0
20024;0
20025;0
20026;0
20027;0
20028;0
20029;0
20030;0
20031;0
20032;0
20033;0
20034;0
20035;0
20036;0
20037;0
20038;0
20039;0
20040;0
20041;0
20042;0
20043;0
20044;0
20045;0
20046;0
20047;0
20048;0
20049;0
20050;0
20051;0
20052;0
20053;0
20054;0
20056;0
20057;0
20058;0
20059;0
20060;0
20061;0
20062;0
20063;0
20064;0
20065;0
20066;0
20067;0
20068;0
20069;0
20070;0
20071;0
20072;0
20073;0
20074;0
20075;0
20076;0
20077;0
20078;0
20079;0
20080;0
20081;0
20084;0
20085;0
20086;0
20087;0
20088;0
20089;0
20090;0
20091;0
20092;0
20093;0
20094;0
20095;0
20096;0
20097;0
20098;0
20099;0
20101;0
20102;0
20103;0
20104;0
20105;0
20106;0
20109;0
20110;0
20111;0
20112;0
20113;0
20114;0
20115;0
20116;0
20117;0
20122;2009
20123;2009
20124;2009
20125;2014
20144;2009
20145;2009
20146;2014
20147;2009
20148;2009
20149;2009
20150;2009
20158;2009
20159;2009
20160;2009
20161;2009
20230;2009
20231;2009
20232;0
20233;0
20234;0
20235;0
20236;0
20238;2009
20239;2009
20240;2009
20250;2009
20257;2009
20263;2009
20269;2009
20272;2009
20305;2009
20309;2009
20311;2014
20345;2009
20346;2009
20347;2009
20348;2009
20376;2009
20378;2014
20381;0
20382;0
20511;2009
20523;2009
20524;2009
20534;2009
20584;2009
20585;2009
20588;2009
20600;0
20601;0
20602;0
20603;0
20604;0
20605;0
20624;2009
20663;2009
20664;2009
20665;2014
20671;2009
20673;2009
20678;2009
20681;2009
20682;2009
20703;2009
20704;2009
20705;2009
20706;2009
20708;2009
20720;0
20721;0
20722;0
20762;2009
20763;2009
20770;2014
20771;2010
20772;2010
20773;2010
20774;2014
20776;2009
20777;2009
20782;2010
20783;2010
20784;2009
20786;2009
20787;0
20788;0
20789;0
20790;0
20791;0
20792;0
20793;0
20795;2016
20796;2009
20797;2009
20798;2009
20870;2009
20871;2009
20872;2009
20877;2009
20878;2016
20897;2010
20901;2010
20903;0
20905;0
20906;0
20907;0
20908;0
20909;0
20910;0
20912;0
20926;0
20927;0
20928;0
20942;2009
20943;2009
20945;2009
20951;2009
20952;2009
20954;2009
20955;2009
20956;0
20957;0
20960;2009
20961;2009
20962;2009
20963;2009
20964;2009
20965;2009
20966;2009
20967;2009
20968;2009
20969;2009
20971;2009
20984;2014
20985;2014
20986;2011
20987;2016
20990;2011
20993;2009
20994;2009
20995;0
20996;0
20998;0
20999;0
21002;2011
21016;2010
21018;2010
21019;2010
21020;2014
21021;2014
21024;0
21025;0
21026;0
21027;0
21028;2009
21029;2009
21030;2009
21031;2009
21032;2016
21033;2009
21034;2009
21036;2016
21038;2009
21044;0
21045;0
21046;0
21047;0
21048;0
21052;2009
21053;2016
21054;2016
21055;2016
21056;2011
21058;2016
21059;2016
21060;2016
21061;2016
21062;2016
21063;2011
21064;2011
21066;2010
21068;2010
21073;2010
21076;2011
21080;2009
21082;2009
21083;2009
21085;2009
21086;2009
21088;2011
21089;2009
21090;2009
21091;2011
21101;2011
21142;0
21146;2009
21149;2009
21172;0
21173;0
21178;2011
21179;2011
21202;2011
21239;2011
21242;2011
21246;2011
21247;0
21248;0
21249;0
21255;2011
21263;2017
21266;2011
21271;2011
21287;2010
21289;2011
21290;2011
21295;2011
21296;2011
21303;2011
21304;2011
21307;2011
21310;2011
21328;2011
21329;2011
21330;2011
21336;0
21341;2011
21342;0
21343;0
21344;0
21345;0
21346;0
21347;2009
21348;0
21349;0
21350;0
21351;2009
21352;2009
21354;2009
21356;0
21357;0
21386;2011
21397;0
21398;0
21399;0
21400;0
21401;0
21407;0
21413;0
21416;0
21442;2005
21469;2009
21508;2011
21513;2011
21515;2011
21522;2011
21535;2011
21539;0
21558;2011
21563;2011
21583;2011
21596;2009
21617;2014
21618;2009
21620;2009
21622;2009
21632;2009
21633;2014
21634;2009
21638;2016
21640;2009
21641;2009
21651;2011
21671;2016
21685;2016
21687;2011
21702;2011
21726;2009
21729;2011
21730;2011
21731;2011
21732;2011
21733;2011
21734;2011
21735;2011
21738;2009
21742;2011
21750;2011
21751;2009
21753;2009
21754;2009
21755;2009
21760;2009
21761;2015
21762;2009
21777;2009
21778;2009
21779;2009
21780;2009
21781;2009
21782;2009
21783;2009
21784;2009
21786;2009
21787;2009
21788;2009
21794;2009
21796;2009
21801;2010
21807;2016
21808;2016
21809;2016
21810;2016
21839;2010
21840;2009
21843;2009
21844;2014
21848;2009
21849;2009
21850;2009
21851;2009
21852;2009
21853;2009
21857;2015
21858;2009
21859;2011
21860;2009
21875;2009
21876;2009
21877;2009
21880;2009
21881;2009
21889;0
21921;2009
21922;2009
21923;2009
21952;2011
21957;2011
21973;2009
21974;2009
21975;2009
21976;2009
21977;2009
21979;2009
21981;2009
21982;2009
21984;2014
21994;0
21995;0
21996;0
21999;2009
22024;2011
22029;2011
22056;2009
22058;2009
22060;2009
22061;2009
22063;2009
22078;2011
22086;2016
22109;2014
22111;2009
22113;2009
22115;2009
22116;2014
22119;2009
22120;2009
22124;2009
22126;2009
22128;2011
22129;2011
22130;2011
22136;2009
22138;2009
22144;2009
22145;2009
22150;2009
22190;2009
22192;2009
22198;2011
22205;2011
22214;2011
22241;2011
22251;2011
22252;2011
22261;0
22262;0
22263;0
22264;0
22265;0
22295;2011
22298;2011
22330;2011
22333;2011
22336;2010
22338;2010
22341;2010
22347;2011
22396;2011
22400;2011
22407;2010
22408;2011
22420;2011
22422;2011
22423;2015
22427;2011
22432;2011
22433;2011
22435;2011
22437;2011
22439;2011
22440;2011
22443;2011
22445;2011
22446;2011
22447;2011
22452;2011
22453;2011
22469;2011
22470;2011
22476;2011
22478;2011
22479;2011
22481;2011
22491;2011
22506;2011
22511;2011
22513;2011
22514;2011
22521;2011
22530;2011
22531;2011
22536;2011
22545;2011
22553;2011
22555;2011
